ano,mes,sigla_uf,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,quantidade_horas_contratadas,salario_mensal,indicador_aprendiz,indicador_portador_deficiencia,cbo_2002,grau_instrucao,idade,sexo,raca_cor,previsao
2019,1,AM,0,1,11,9,44,1001.0,0,0,6,7,35,1,8.0,0
2019,9,AM,0,1,4,1,44,998.0,0,0,8,7,32,1,8.0,0
2019,12,RR,1,1,1,4,44,1059.0,0,0,5,7,21,0,8.0,1
2019,1,RR,1,1,2,1,44,998.0,0,0,5,7,60,0,4.0,1
2019,4,RR,1,1,2,5,44,1025.0,0,0,2,9,23,1,8.0,1
2019,5,RR,1,1,2,6,44,1022.0,0,0,5,7,45,1,9.0,1
2018,5,RR,1,1,2,6,20,560.0,1,0,4,7,20,1,8.0,1
2018,2,RR,1,1,2,4,44,988.0,0,0,4,8,23,1,8.0,1
2019,8,RR,1,1,2,4,44,1025.0,0,0,5,7,21,0,9.0,1
2019,11,RR,1,1,2,1,44,1821.0,0,0,7,6,35,1,8.0,1
2019,9,RR,1,1,2,8,20,499.0,1,0,4,6,15,0,8.0,1
2018,4,RR,1,1,2,4,44,1650.0,0,0,7,6,40,1,2.0,1
2018,6,RR,1,1,2,6,44,1049.0,0,0,4,9,25,1,2.0,1
2018,10,RR,1,1,2,3,44,1000.0,0,0,9,7,29,1,9.0,1
2018,2,RR,0,1,4,5,44,1598.0,0,0,1,7,25,1,8.0,0
2019,1,RR,0,1,4,6,44,1026.0,0,0,5,7,20,1,8.0,0
2018,4,RR,0,1,4,3,36,954.0,0,0,4,7,38,1,8.0,0
2019,3,RR,0,1,4,8,44,1200.0,0,0,5,5,43,0,8.0,0
2019,4,RR,0,1,4,2,44,1200.0,0,0,5,7,28,0,9.0,0
2019,9,RR,0,1,6,4,44,998.0,0,0,5,7,37,0,8.0,0
2019,4,RR,0,1,6,1,44,998.0,0,0,5,7,35,1,9.0,0
2019,6,RR,0,1,11,7,44,1103.0,0,0,5,8,30,1,8.0,0
2018,2,RR,0,1,11,1,44,986.0,0,0,5,7,33,1,9.0,0
2019,11,RR,0,1,11,1,36,998.0,0,0,5,7,24,1,8.0,0
2018,6,RR,0,1,11,5,20,521.0,1,0,4,8,22,0,8.0,0
2019,10,RR,0,1,43,1,44,2026.0,0,0,7,7,39,1,8.0,0
2018,6,RR,0,1,4,2,44,986.0,0,0,5,6,19,1,8.0,0
2018,9,RR,0,1,4,6,44,954.0,0,0,6,7,42,1,8.0,0
2018,1,PA,1,1,1,1,44,2000.0,0,0,1,7,42,1,8.0,1
2019,8,PA,0,1,6,8,44,1990.0,0,0,7,7,32,1,8.0,0
2019,2,PA,1,3,2,1,44,998.0,0,0,6,4,23,1,9.0,1
2019,8,PA,1,1,2,4,44,3199.0,0,0,1,9,28,1,8.0,1
2018,7,PA,1,1,2,4,44,2232.0,0,0,7,7,31,1,8.0,1
2018,8,PA,1,1,2,4,44,3067.0,0,0,7,7,30,1,8.0,1
2019,1,PA,1,3,2,1,44,3992.0,0,0,4,7,36,0,8.0,1
2019,2,PA,1,1,2,9,44,1669.0,0,0,7,2,45,1,2.0,1
2019,6,PA,1,1,2,9,44,1887.0,0,0,7,4,42,1,8.0,1
2019,6,PA,0,1,4,9,44,1788.0,0,0,7,4,44,1,8.0,0
2019,3,PA,0,1,4,9,44,4026.0,0,0,7,4,34,1,8.0,0
2018,1,PA,0,1,4,1,44,1510.0,0,0,4,7,40,0,8.0,0
2019,6,PA,0,1,4,9,44,1788.0,0,0,7,4,44,1,8.0,0
2019,6,PA,0,1,4,9,44,1788.0,0,0,7,4,44,1,8.0,0
2018,7,PA,1,1,25,1,44,1298.0,0,0,4,7,29,1,8.0,1
2019,8,PA,1,1,1,6,44,1475.0,0,0,7,4,38,1,8.0,1
2019,6,PA,1,1,1,1,44,1021.0,0,0,4,7,37,0,9.0,1
2019,2,PA,1,1,1,7,44,998.0,0,0,7,7,24,1,2.0,1
2018,7,PA,1,1,1,9,22,477.0,1,0,4,6,18,0,8.0,1
2019,9,PA,1,1,2,7,44,998.0,0,0,7,7,24,1,8.0,1
2019,4,PA,1,1,2,4,44,998.0,0,0,4,7,24,0,8.0,1
2018,11,PA,1,1,2,8,36,1147.0,0,0,5,7,36,1,8.0,1
2018,9,PA,1,1,2,6,44,1067.0,0,0,7,4,42,1,9.0,1
2018,5,PA,1,1,2,3,44,1500.0,0,0,7,7,29,1,8.0,1
2018,6,PA,1,1,2,7,44,0.0,0,0,5,7,37,1,8.0,1
2019,1,PA,1,1,2,1,44,1134.0,0,0,7,7,58,1,2.0,1
2019,7,PA,1,1,2,4,44,1011.0,0,0,3,7,37,1,8.0,1
2018,12,PA,1,1,2,1,44,2500.0,0,0,4,8,57,1,8.0,1
2018,3,PA,1,1,2,4,44,1124.0,0,0,4,7,22,1,8.0,1
2018,8,PA,1,1,2,1,44,957.0,0,0,5,7,30,0,2.0,1
2018,8,PA,1,3,2,1,44,618.0,0,0,2,9,26,0,8.0,1
2018,1,PA,1,1,2,2,44,1200.0,0,0,4,7,39,1,8.0,1
2018,8,PA,1,1,2,8,44,1057.0,0,0,5,5,23,1,8.0,1
2019,12,PA,1,1,2,1,44,1020.0,0,0,5,9,40,1,8.0,1
2019,12,PA,0,1,4,1,44,788.0,0,0,5,7,55,1,8.0,0
2019,8,PA,0,1,4,1,44,1130.0,0,0,4,7,44,0,8.0,0
2019,12,PA,0,1,4,4,44,1397.0,0,0,4,7,24,1,8.0,0
2019,5,PA,0,1,4,8,26,1600.0,0,0,5,6,27,1,8.0,0
2019,5,PA,0,1,4,6,44,1400.0,0,0,5,7,50,0,8.0,0
2019,9,PA,0,1,4,4,44,1477.0,0,1,7,3,42,1,8.0,0
2018,5,PA,0,1,4,9,44,954.0,0,0,7,4,33,1,8.0,0
2019,4,PA,0,1,4,5,44,998.0,0,0,5,4,26,1,8.0,0
2019,12,PA,0,1,6,2,44,1193.0,0,0,5,7,24,1,2.0,0
2019,5,PA,0,1,8,3,44,1130.0,0,0,5,7,31,1,8.0,0
2019,10,PA,1,1,25,9,44,998.0,0,0,7,7,24,1,8.0,1
2019,10,PA,1,1,25,9,44,998.0,0,0,7,7,24,1,8.0,1
2019,5,PA,0,1,11,1,44,1300.0,0,0,7,5,25,1,8.0,0
2019,4,PA,1,3,25,1,44,1611.0,0,0,7,4,51,1,8.0,1
2018,12,PA,1,1,1,3,44,1520.0,0,0,5,7,25,1,8.0,1
2018,4,PA,1,1,2,8,44,1031.0,0,0,7,7,18,1,8.0,1
2019,2,PA,1,1,2,1,44,1409.0,0,0,4,4,32,1,8.0,1
2018,10,PA,1,1,2,9,44,1030.0,0,0,7,5,37,1,8.0,1
2018,9,PA,1,1,2,9,44,1945.0,0,0,7,7,51,1,8.0,1
2019,9,PA,1,1,2,5,44,1749.0,0,0,7,7,55,1,8.0,1
2018,2,PA,1,1,2,6,44,2917.0,0,0,3,9,56,1,8.0,1
2018,8,PA,1,1,2,9,44,1030.0,0,0,7,5,28,1,8.0,1
2018,11,PA,0,1,4,9,44,1599.0,0,0,7,3,52,1,8.0,0
2019,1,PA,0,1,4,5,44,3500.0,0,0,3,7,45,0,8.0,0
2019,7,PA,0,1,11,1,44,1500.0,0,0,7,7,50,1,9.0,0
2018,3,PA,1,1,1,8,44,954.0,0,0,8,7,20,1,8.0,1
2019,8,PA,1,1,1,9,36,1100.0,0,0,5,7,37,0,8.0,1
2019,9,PA,1,1,1,4,44,1229.0,0,0,5,3,24,1,8.0,1
2019,9,PA,1,1,1,4,44,1229.0,0,0,5,3,24,1,8.0,1
2018,10,PA,1,1,2,7,44,1038.0,0,0,7,5,24,1,8.0,1
2018,12,PA,1,3,2,1,44,1200.0,0,0,5,4,38,0,8.0,1
2018,6,PA,1,1,2,9,44,1724.0,0,0,9,7,36,1,4.0,1
2018,2,PA,1,1,2,4,44,1000.0,0,0,5,5,47,1,8.0,1
2018,1,PA,1,1,2,3,44,1000.0,0,0,5,7,37,1,8.0,1
2018,10,PA,1,1,2,7,44,1038.0,0,0,7,5,24,1,8.0,1
2019,8,PA,1,1,2,9,44,5294.0,0,0,5,9,40,1,2.0,1
2019,7,PA,1,1,2,4,44,1474.0,0,0,7,2,36,1,8.0,1
2019,11,PA,1,1,2,5,44,1352.0,0,0,5,7,29,1,8.0,1
2018,9,PA,1,1,2,5,44,1800.0,0,0,2,9,28,1,8.0,1
2019,6,PA,1,1,2,6,44,1239.0,0,0,5,7,36,0,8.0,1
2018,8,PA,1,1,2,4,44,954.0,0,0,3,7,41,1,6.0,1
2019,9,PA,1,1,2,1,44,1120.0,0,0,4,9,34,0,9.0,1
2018,11,PA,1,1,2,1,44,1148.0,0,0,5,7,19,0,2.0,1
2019,9,PA,1,1,2,8,44,998.0,0,0,4,7,26,0,8.0,1
2018,4,PA,1,1,2,4,44,1314.0,0,0,3,7,36,1,8.0,1
2018,11,PA,1,1,2,2,44,1155.0,0,0,5,7,23,0,8.0,1
2019,2,PA,1,1,2,8,27,3395.0,0,0,2,9,33,0,8.0,1
2018,5,PA,1,1,2,1,44,1423.0,0,0,7,4,46,1,8.0,1
2019,9,PA,1,1,2,7,44,1228.0,0,0,5,7,33,1,8.0,1
2019,12,PA,1,1,2,8,44,1099.0,0,0,5,7,42,0,9.0,1
2018,5,PA,1,3,2,1,44,1030.0,0,0,7,6,31,1,8.0,1
2019,2,PA,1,1,2,9,44,1393.0,0,0,9,6,26,1,2.0,1
2018,12,PA,1,1,2,1,44,1078.0,0,0,5,7,29,1,2.0,1
2019,3,PA,1,1,2,4,44,1357.0,0,0,7,5,38,1,8.0,1
2019,3,PA,1,1,2,9,44,1099.0,0,0,5,7,27,0,8.0,1
2018,8,PA,1,1,2,9,44,1896.0,0,0,5,7,29,1,8.0,1
2019,4,PA,1,1,2,3,44,1020.0,0,0,5,5,37,1,8.0,1
2018,2,PA,1,1,2,2,44,1000.0,0,0,5,7,19,1,8.0,1
2018,6,PA,1,1,2,8,44,1500.0,0,0,7,3,49,1,8.0,1
2018,10,PA,1,1,2,4,44,1115.0,0,0,5,7,38,1,8.0,1
2018,11,PA,1,1,2,5,44,1378.0,0,1,4,7,49,1,8.0,1
2019,8,PA,1,1,2,1,44,1232.0,0,0,5,7,38,0,8.0,1
2018,1,PA,1,1,2,4,44,1423.0,0,0,7,4,49,1,8.0,1
2019,4,PA,1,1,2,4,36,842.0,0,0,5,7,34,0,2.0,1
2019,5,PA,1,1,2,3,44,1192.0,0,0,5,7,32,0,8.0,1
2019,8,PA,1,1,2,9,44,1288.0,0,0,7,7,32,1,8.0,1
2019,8,PA,1,1,2,1,44,1000.0,0,0,4,5,19,0,8.0,1
2019,6,PA,1,1,2,9,44,1355.0,0,0,5,6,41,1,8.0,1
2018,3,PA,1,1,2,3,44,1400.0,0,0,8,7,41,0,8.0,1
2018,5,PA,1,1,2,5,44,1051.0,0,0,5,7,36,1,8.0,1
2019,3,PA,1,1,2,5,44,998.0,0,0,4,7,24,1,8.0,1
2019,10,PA,1,1,2,5,44,1191.0,0,0,5,7,49,1,2.0,1
2018,6,PA,1,1,2,3,44,1300.0,0,0,1,9,23,1,2.0,1
2019,8,PA,1,1,2,9,44,1288.0,0,0,7,7,32,1,8.0,1
2019,6,PA,1,1,2,5,44,1772.0,0,0,6,4,45,1,8.0,1
2019,9,PA,1,1,2,2,44,998.0,0,0,5,7,36,1,8.0,1
2018,3,PA,1,1,2,6,44,2032.0,0,0,5,9,28,0,8.0,1
2018,12,PA,0,1,4,4,44,1474.0,0,0,7,7,28,1,2.0,0
2018,7,PA,0,1,4,9,44,1057.0,0,0,5,7,37,0,8.0,0
2018,7,PA,0,1,4,9,44,954.0,0,0,4,7,21,0,8.0,0
2019,5,PA,0,1,4,6,44,1277.0,0,0,8,7,36,1,8.0,0
2019,5,PA,0,1,4,8,44,1169.0,0,0,5,7,39,1,8.0,0
2018,10,PA,0,1,4,4,44,967.0,0,0,7,5,27,1,8.0,0
2019,2,PA,0,1,4,9,44,1014.0,0,0,5,7,47,1,8.0,0
2019,12,PA,0,1,4,2,44,2263.0,0,0,2,9,33,0,2.0,0
2018,7,PA,0,1,4,1,44,954.0,0,0,4,9,33,1,2.0,0
2018,6,PA,0,1,4,8,42,1227.0,0,0,5,7,22,1,8.0,0
2018,2,PA,0,1,4,3,44,1100.0,0,0,5,7,19,0,2.0,0
2018,6,PA,0,1,4,8,44,1916.0,0,0,9,8,38,1,8.0,0
2019,2,PA,0,1,4,9,44,1059.0,0,1,4,7,48,1,8.0,0
2018,4,PA,0,1,4,4,44,1075.0,0,0,4,7,24,1,8.0,0
2019,11,PA,0,1,4,9,44,2209.0,0,0,2,9,36,1,8.0,0
2019,3,PA,0,1,4,2,44,1712.0,0,0,4,5,34,0,8.0,0
2018,7,PA,0,1,4,9,44,1057.0,0,0,5,7,37,0,8.0,0
2019,6,PA,0,1,4,2,44,1302.0,0,0,1,7,30,1,8.0,0
2019,2,PA,0,1,4,6,44,8461.0,0,0,3,7,61,1,8.0,0
2018,3,PA,0,1,4,4,20,900.0,0,0,5,7,25,0,8.0,0
2018,4,PA,0,1,4,7,44,1700.0,0,0,7,7,36,1,8.0,0
2019,12,PA,0,1,4,6,44,3524.0,0,0,9,7,55,1,8.0,0
2018,9,PA,0,1,4,6,44,1185.0,0,0,5,7,27,0,8.0,0
2019,8,PA,0,1,4,9,44,2978.0,0,0,8,7,45,1,8.0,0
2018,2,PA,0,1,4,7,44,1026.0,0,0,5,7,53,0,8.0,0
2018,11,PA,0,1,5,6,44,1960.0,0,0,7,7,37,1,8.0,0
2019,5,PA,0,1,6,7,36,1941.0,0,0,9,7,28,1,2.0,0
2019,7,PA,0,1,6,9,24,739.0,0,0,5,7,43,0,8.0,0
2018,10,PA,0,1,6,3,44,1512.0,0,0,4,9,28,0,8.0,0
2019,8,PA,0,1,6,5,44,6240.0,0,0,3,9,32,0,2.0,0
2019,6,PA,0,1,6,4,44,1065.0,0,0,5,5,25,1,2.0,0
2018,10,PA,0,1,6,3,44,1147.0,0,0,4,7,26,1,9.0,0
2019,12,PA,0,1,6,4,44,2000.0,0,0,1,7,28,1,2.0,0
2018,3,PA,0,1,11,1,20,586.0,0,0,4,8,18,0,8.0,0
2018,7,PA,0,1,11,7,21,537.0,1,0,5,4,15,0,2.0,0
2019,9,PA,0,1,11,2,44,1500.0,0,0,7,7,43,1,2.0,0
2018,9,PA,0,1,11,1,44,1030.0,0,0,7,7,58,1,8.0,0
2018,9,PA,0,1,11,1,44,1474.0,0,0,7,5,46,1,2.0,0
2019,3,PA,0,1,11,1,44,998.0,0,0,4,7,58,0,2.0,0
2019,5,PA,0,1,11,2,44,998.0,0,0,6,4,51,0,8.0,0
2019,9,PA,0,1,43,6,20,520.0,1,0,4,6,19,0,8.0,0
2018,11,PA,0,1,33,1,44,1155.0,0,0,5,7,36,0,8.0,0
2019,5,PA,0,1,33,3,44,1263.0,0,0,5,6,30,1,8.0,0
2018,11,PA,0,1,33,6,44,3190.0,0,0,3,7,50,1,9.0,0
2018,5,PA,0,1,4,7,44,1625.0,0,0,7,7,34,1,8.0,0
2019,5,PA,0,1,4,5,44,1246.0,0,0,5,5,48,1,8.0,0
2019,4,PA,1,3,2,3,44,2450.0,0,0,3,7,36,1,8.0,1
2019,2,PA,0,1,4,4,44,1841.0,0,0,3,2,42,1,8.0,0
2018,11,PA,1,1,2,3,44,1015.0,0,0,7,7,19,1,8.0,1
2018,2,PA,1,1,2,3,44,1908.0,0,0,2,9,31,1,8.0,1
2019,5,PA,1,1,2,7,36,1358.0,0,0,3,8,30,0,8.0,1
2019,5,PA,1,1,2,3,44,1326.0,0,0,3,7,26,1,2.0,1
2018,10,PA,0,1,6,3,44,1549.0,0,0,7,7,31,1,8.0,0
2019,6,PA,1,3,2,1,44,1474.0,0,0,7,6,52,1,8.0,1
2019,7,PA,1,1,2,2,44,1200.0,0,0,4,7,26,0,8.0,1
2018,3,PA,0,1,4,2,44,1120.0,0,0,5,9,35,0,2.0,0
2018,1,PA,0,1,4,2,44,954.0,0,0,4,7,26,0,8.0,0
2018,10,PA,0,1,6,5,25,1125.0,0,0,4,8,23,0,2.0,0
2018,12,PA,0,1,11,6,24,537.0,1,0,5,6,18,1,8.0,0
2019,7,PA,1,1,2,6,24,550.0,0,0,7,9,24,0,8.0,1
2018,9,PA,1,1,2,6,44,972.0,0,0,7,5,43,1,9.0,1
2019,11,PA,1,1,2,4,44,998.0,0,0,5,8,27,1,8.0,1
2018,11,PA,1,1,2,1,44,1067.0,0,0,7,2,37,1,9.0,1
2018,4,PA,0,1,4,6,44,1498.0,0,0,4,7,22,0,8.0,0
2018,7,PA,0,1,4,3,44,1429.0,0,0,7,7,30,1,8.0,0
2019,4,PA,0,1,4,7,44,1494.0,0,0,7,7,29,1,9.0,0
2018,4,PA,1,1,2,4,44,954.0,0,0,5,7,25,0,8.0,1
2019,10,PA,0,1,6,1,44,998.0,0,0,5,7,24,0,2.0,0
2019,1,PA,1,3,2,6,44,998.0,0,0,6,2,41,1,8.0,1
2019,10,PA,0,1,4,4,44,1300.0,0,0,6,5,23,1,8.0,0
2018,11,PA,0,1,6,1,44,1020.0,0,0,5,4,39,0,8.0,0
2018,5,PA,1,1,2,7,44,1280.0,0,0,6,4,51,1,8.0,1
2018,7,PA,1,1,2,2,44,1908.0,0,0,6,2,37,1,8.0,1
2018,1,PA,1,3,2,1,44,993.0,0,0,7,2,29,1,8.0,1
2018,4,PA,1,1,2,5,44,1202.0,0,0,8,6,20,1,8.0,1
2018,7,PA,1,1,2,3,44,1067.0,0,0,6,5,33,1,8.0,1
2018,7,PA,0,1,4,4,44,1476.0,0,0,7,7,25,1,9.0,0
2018,1,PA,0,1,4,4,44,1523.0,0,0,4,3,57,1,8.0,0
2019,11,PA,0,1,11,3,44,1290.0,0,0,6,6,21,1,8.0,0
2018,9,PA,0,1,11,3,44,1212.0,0,0,5,7,34,0,8.0,0
2019,8,PA,1,1,2,6,44,1589.0,0,0,7,4,38,1,2.0,1
2019,7,PA,1,1,2,1,44,1100.0,0,0,7,5,21,1,2.0,1
2019,10,PA,0,1,4,2,44,1746.0,0,0,1,7,29,1,9.0,0
2018,4,PA,0,3,5,3,44,1423.0,0,0,7,2,56,1,8.0,0
2018,12,PA,0,3,4,2,44,1600.0,0,0,6,2,44,1,8.0,0
2019,10,PA,1,1,2,1,36,998.0,0,0,5,7,43,0,8.0,1
2019,2,PA,1,1,1,2,24,795.0,0,0,4,7,28,0,8.0,1
2018,11,PA,1,1,1,3,44,1131.0,0,0,5,7,18,1,8.0,1
2018,7,PA,1,1,2,3,43,985.0,0,0,5,7,20,0,8.0,1
2018,5,PA,1,1,2,1,44,1122.0,0,0,4,7,19,1,8.0,1
2019,10,PA,1,1,2,6,44,1177.0,0,0,5,4,29,1,8.0,1
2018,5,PA,1,1,2,4,36,955.0,0,0,5,7,20,0,8.0,1
2019,8,PA,1,1,2,5,44,1778.0,0,0,7,7,29,1,8.0,1
2019,7,PA,1,1,2,2,44,998.0,0,0,4,7,22,1,8.0,1
2018,9,PA,0,1,4,6,44,1130.0,0,0,5,7,21,1,8.0,0
2019,8,PA,0,1,4,7,44,2097.0,0,0,7,7,30,1,8.0,0
2019,5,PA,0,1,6,3,44,1700.0,0,0,4,7,27,0,8.0,0
2018,9,PA,0,1,6,3,44,1135.0,0,0,8,7,37,0,9.0,0
2019,11,PA,0,1,6,4,44,5000.0,0,0,3,9,30,1,9.0,0
2018,10,PA,0,3,11,1,44,1067.0,0,0,7,4,24,1,8.0,0
2018,2,PA,1,1,1,1,24,538.0,1,0,4,6,20,0,8.0,1
2019,9,PA,1,1,2,6,44,1199.0,0,0,5,7,29,1,2.0,1
2018,5,PA,0,1,4,7,44,8520.0,0,0,2,9,40,1,2.0,0
2019,8,PA,0,1,4,6,44,1130.0,0,0,7,5,49,1,8.0,0
2018,10,PA,0,1,4,2,44,954.0,0,0,5,7,35,0,8.0,0
2019,7,PA,1,1,2,5,44,1234.0,0,0,6,2,49,1,8.0,1
2018,3,PA,1,1,2,4,44,1580.0,0,0,1,2,55,1,9.0,1
2019,3,PA,0,1,4,2,44,1339.0,0,0,7,7,35,1,9.0,0
2018,8,PA,0,1,4,8,44,0.0,0,0,6,4,26,1,9.0,0
2019,12,PA,0,3,4,6,44,998.0,0,0,6,4,37,1,8.0,0
2018,8,PA,1,1,25,1,44,1423.0,0,0,7,5,27,1,8.0,1
2019,2,PA,1,1,2,4,44,1895.0,0,0,7,7,25,1,9.0,1
2018,11,PA,0,1,4,3,44,2370.0,0,0,1,7,34,1,9.0,0
2019,1,PA,0,3,4,1,44,998.0,0,0,3,7,27,0,2.0,0
2018,10,PA,0,1,6,3,44,1399.0,0,0,9,5,29,1,8.0,0
2018,3,PA,0,1,4,6,44,2568.0,0,0,9,7,35,1,4.0,0
2018,10,PA,0,1,6,4,44,1033.0,0,0,5,7,22,1,9.0,0
2018,9,PA,1,1,2,8,44,1624.0,0,0,7,5,30,1,8.0,1
2019,12,PA,0,1,4,9,44,1113.0,0,0,7,5,21,1,8.0,0
2019,3,PA,0,1,4,9,44,1069.0,0,0,7,5,21,1,8.0,0
2019,12,PA,0,1,4,9,44,1113.0,0,0,7,5,21,1,8.0,0
2018,6,PA,1,1,2,1,44,954.0,0,0,2,7,22,1,8.0,1
2018,5,PA,1,1,2,5,44,1640.0,0,0,9,7,38,1,8.0,1
2019,6,PA,1,1,2,1,44,1067.0,0,0,7,4,31,1,9.0,1
2019,2,PA,1,1,2,1,44,2438.0,0,0,4,7,22,1,1.0,1
2019,4,PA,1,1,2,4,44,2000.0,0,0,4,9,45,0,2.0,1
2019,1,PA,1,1,2,7,44,2873.0,0,0,3,7,34,0,8.0,1
2018,10,PA,0,1,4,1,44,1163.0,0,0,6,4,39,1,8.0,0
2018,7,PA,0,1,4,4,44,1120.0,0,0,9,3,30,1,2.0,0
2018,12,PA,0,1,4,4,44,1020.0,0,0,5,7,45,1,8.0,0
2018,6,PA,0,3,4,1,44,1540.0,0,0,7,2,39,1,8.0,0
2019,3,PA,0,1,4,3,44,1085.0,0,0,5,5,33,1,8.0,0
2018,11,PA,0,1,4,3,44,1100.0,0,0,5,3,48,0,2.0,0
2018,2,PA,0,1,4,3,44,954.0,0,0,5,7,41,1,9.0,0
2018,4,PA,0,1,11,4,44,954.0,0,0,6,6,20,1,8.0,0
2018,5,PA,0,3,43,2,44,1000.0,0,0,6,7,43,1,9.0,0
2018,9,PA,1,1,2,1,44,1066.0,0,0,7,2,24,1,9.0,1
2019,3,PA,1,1,2,2,44,1185.0,0,0,9,7,24,1,8.0,1
2018,7,PA,1,1,2,7,44,1470.0,0,0,7,7,36,1,8.0,1
2019,9,PA,1,1,2,6,44,1053.0,0,0,6,4,22,1,8.0,1
2019,9,PA,1,1,2,1,44,1185.0,0,0,4,7,29,1,2.0,1
2019,5,PA,1,1,2,7,44,1185.0,0,0,8,7,32,1,8.0,1
2019,3,PA,1,1,2,2,44,1185.0,0,0,5,7,22,1,8.0,1
2019,3,PA,1,1,2,7,44,2277.0,0,0,7,7,28,1,8.0,1
2019,1,PA,1,1,2,4,44,1873.0,0,0,7,6,26,1,8.0,1
2018,4,PA,1,1,2,1,44,1057.0,0,0,5,5,40,0,8.0,1
2018,4,PA,1,1,2,1,44,1057.0,0,0,5,5,40,0,8.0,1
2018,8,PA,1,1,2,7,44,993.0,0,0,7,7,37,1,8.0,1
2018,4,PA,1,1,2,1,44,1057.0,0,0,5,5,40,0,8.0,1
2019,4,PA,1,1,2,5,44,1105.0,0,0,5,2,25,1,8.0,1
2018,9,PA,1,1,2,1,44,1185.0,0,0,5,7,32,0,8.0,1
2019,6,PA,0,1,4,7,44,1390.0,0,0,7,5,23,1,8.0,0
2019,7,PA,0,1,4,2,44,1056.0,0,0,5,7,22,1,8.0,0
2018,3,PA,0,1,4,6,44,1038.0,0,0,7,7,25,1,8.0,0
2018,4,PA,0,1,4,6,44,1115.0,0,1,7,7,22,1,8.0,0
2019,4,PA,0,1,4,6,44,1185.0,0,0,4,6,19,0,8.0,0
2018,11,PA,0,1,4,5,44,1308.0,0,0,5,7,37,1,8.0,0
2018,7,PA,0,1,4,8,44,1323.0,0,0,7,7,27,1,8.0,0
2018,6,PA,0,1,4,5,44,954.0,0,0,4,7,31,0,8.0,0
2018,1,PA,0,1,4,1,44,1150.0,0,0,5,7,27,1,8.0,0
2018,11,PA,0,1,4,5,44,1308.0,0,0,5,7,37,1,8.0,0
2018,2,PA,0,1,4,5,44,1963.0,0,0,7,7,45,0,8.0,0
2019,10,PA,0,1,6,2,44,1041.0,0,0,5,7,32,0,8.0,0
2018,5,PA,0,1,11,4,44,1090.0,0,0,7,5,31,1,8.0,0
2019,7,PA,1,1,25,9,44,1067.0,0,0,7,7,35,1,8.0,1
2018,1,PA,1,1,25,7,44,2032.0,0,0,7,6,41,1,8.0,1
2019,7,PA,1,1,25,9,44,1067.0,0,0,7,7,35,1,8.0,1
2019,9,PA,1,1,25,9,44,1518.0,0,0,7,7,32,1,8.0,1
2019,3,PA,0,1,4,6,44,10531.0,0,0,3,7,29,1,8.0,0
2018,1,PA,1,3,2,3,44,954.0,0,0,6,2,39,1,8.0,1
2019,6,PA,1,1,2,1,44,998.0,0,0,1,4,30,1,2.0,1
2019,9,PA,1,1,2,4,44,1125.0,0,0,5,9,24,0,2.0,1
2019,7,PA,1,1,2,3,44,1497.0,0,0,7,7,42,1,8.0,1
2019,7,PA,0,1,4,1,44,998.0,0,0,2,7,27,0,8.0,0
2018,2,PA,0,1,4,4,44,2000.0,0,0,3,8,30,1,9.0,0
2019,6,PA,0,1,4,4,44,2646.0,0,0,4,7,39,0,8.0,0
2018,9,PA,0,1,6,6,44,1328.0,0,0,4,7,20,1,9.0,0
2018,10,PA,0,1,11,1,44,1423.0,0,0,7,4,26,1,4.0,0
2018,1,PA,1,3,2,3,44,1055.0,0,0,6,7,28,1,8.0,1
2019,3,PA,0,1,4,4,44,1320.0,0,0,7,7,26,1,4.0,0
2018,6,PA,0,1,6,3,44,1431.0,0,0,4,7,21,0,8.0,0
2019,11,PA,1,1,2,1,44,1160.0,0,0,4,7,38,1,8.0,1
2018,8,PA,0,3,4,7,44,1423.0,0,0,7,5,33,1,8.0,0
2019,8,PA,1,1,2,4,44,1030.0,0,0,7,7,31,1,8.0,1
2019,6,PA,1,1,2,5,44,1500.0,0,0,7,7,34,1,4.0,1
2018,10,PA,1,1,2,6,44,954.0,0,0,6,3,43,1,8.0,1
2019,1,PA,1,1,2,6,24,544.0,1,0,7,7,21,1,8.0,1
2018,11,PA,1,1,2,1,44,1200.0,0,0,5,7,46,0,8.0,1
2018,1,PA,0,1,4,4,44,954.0,0,0,6,5,59,1,8.0,0
2019,1,PA,0,1,6,4,44,1155.0,0,0,5,7,22,0,8.0,0
2019,7,PA,0,3,4,1,44,998.0,0,0,5,2,42,0,9.0,0
2019,5,PA,1,1,25,3,44,998.0,0,0,3,7,25,1,8.0,1
2019,12,PA,0,1,43,4,44,998.0,0,0,4,7,18,0,8.0,0
2018,11,PA,1,1,1,3,44,954.0,0,0,4,6,29,0,8.0,1
2019,3,PA,1,1,2,5,44,1650.0,0,0,7,7,32,1,8.0,1
2018,6,PA,1,1,2,1,44,954.0,0,0,4,7,29,0,8.0,1
2018,3,PA,1,1,2,3,44,2000.0,0,0,3,7,35,1,9.0,1
2018,7,PA,0,3,4,3,44,954.0,0,0,6,4,29,1,8.0,0
2018,1,PA,1,1,1,6,44,997.0,0,0,5,7,20,1,8.0,1
2018,2,PA,1,1,1,1,44,1092.0,0,0,7,7,22,1,8.0,1
